objid,specobjid,u,g,r,i,z_mag,z,zErr,velDisp,snMedian,class,subClass,type,petroR50_r,petroR90_r,q_r,u_r,fracDeV_r,flags,plate,mjd,fiberID,ra,dec
1237653664180928717,5.325784509684388e+17,19.78225,17.85092,16.74087,16.3027,15.92313,0.1387569,2.222911e-05,216.8847,22.00701,GALAXY,,3,3.044422,9.716687,-0.02578118,-0.02369668,1.0,35255507620112,473.0,51929.0,101.0,140.45870201971655,1.3054269174556217
1237649919508611235,4.808456037613179e+17,20.76691,18.77349,17.73517,17.28671,16.93286,0.1232935,2.618837e-05,145.0652,15.18114,GALAXY,,3,1.383516,4.067793,-0.01626117,-0.01877781,1.0,68988047616,427.0,51900.0,314.0,29.160815257995477,13.41528076464595
1237658491724759206,1.3443283824096317e+18,20.06027,18.06949,17.00996,16.56269,16.18061,0.1340104,2.895249e-05,196.5761,14.83503,GALAXY,,3,2.061522,6.304902,0.009393877,-0.03102061,1.0,193585182020112,1194.0,52703.0,14.0,139.24562553877934,6.216002766879536
1237658300072263754,1.1271201346667418e+18,19.16494,17.71058,16.97946,16.60818,16.33834,0.05757891,1.898011e-05,49.96724,19.54941,GALAXY,,3,1.45281,3.514019,-0.008840839,0.005613456,0.7661782,69055152712,1001.0,52670.0,343.0,161.5107086063123,7.458446299066336
1237651735228448971,5.910988639856497e+17,19.29035,18.04148,17.56499,17.25282,17.02628,0.07953971,8.968213e-06,31.14757,12.45903,GALAXY,STARFORMING,3,1.925535,4.371497,0.008224294,0.001709543,0.2549527,158546838815232,525.0,52295.0,5.0,199.1367707857466,1.5339037960983228
1237668297680486570,3.1086946561336545e+18,16.73772,14.78759,13.91299,13.49509,13.16174,0.05149917,1.172791e-05,243.0703,37.86513,GALAXY,,3,6.08809,19.80921,-0.001793291,0.004494045,0.9783521,35253360136208,2761.0,54534.0,309.0,216.8212248597748,16.830940519848404
1237671930135773421,1.373657580538194e+18,19.83077,17.90558,17.02655,16.6063,16.28015,0.07337384,2.360919e-05,132.8265,15.67338,GALAXY,,3,1.609372,4.365817,0.01125839,-0.0005379742,1.0,68987912192,1220.0,52723.0,217.0,165.14705946816616,8.440324668889584
1237653664715309361,5.281779302877368e+17,22.63126,24.00912,23.89791,22.53806,22.6021,0.05200364,1.077088e-05,188.2337,37.18063,GALAXY,,6,1.015617,1.62603,0.04657832,0.2937634,0.0,545428936458512,469.0,51913.0,476.0,134.7381455664253,1.4382482811583268
1237658298991050858,1.1169023726736118e+18,20.15643,18.17655,17.07581,16.64974,16.26871,0.135251,4.513162e-05,159.9709,10.17298,GALAXY,,3,2.895594,7.189338,-0.01882957,0.0016224,1.0,35253360132368,992.0,52644.0,35.0,144.45592947528027,5.413356806366626
1237649920573767792,4.6967566380934144e+17,24.3776,24.59083,24.78886,22.24641,23.15514,0.1237411,3.115653e-05,194.9256,12.81604,GALAXY,,6,-9999.0,-9999.0,1.429554,-1.028286,1.0,316728370397456,417.0,51821.0,638.0,8.957047247073477,15.44630147624992
1237651754546167878,5.788808108499538e+17,19.99025,18.10221,17.11818,16.69597,16.34561,0.112259,2.893949e-05,157.3128,14.39076,GALAXY,,3,2.101734,6.714301,-0.0001494002,-0.01999382,1.0,52845546180624,514.0,51994.0,612.0,177.58595151088318,3.0490906718291484
1237660615054327815,1.3860870097679421e+18,16.80029,15.92501,15.49072,15.30343,15.11962,0.02440534,8.53759e-06,83.31684,32.9302,GALAXY,STARBURST,3,2.70918,7.97064,0.01761573,-0.0124112,1.0,35255507615760,1231.0,52725.0,379.0,185.88110335344533,10.689787756714908
1237658299534606445,1.1260170491731907e+18,20.40926,18.41509,17.28496,16.82179,16.44312,0.1383538,3.739732e-05,192.8128,12.20034,GALAXY,,3,2.006437,6.393597,-0.005441006,0.008458045,1.0,35253360132112,1000.0,52643.0,426.0,159.79638021256932,6.853527347120811
1237651736843583630,5.979697076681052e+17,19.1111,17.95017,17.16374,16.73468,16.44465,0.146754,1.373186e-05,74.67688,14.13074,GALAXY,,3,2.154339,5.975329,0.005631518,-0.009118298,0.7471618,439873639154176,531.0,52028.0,425.0,209.4071262497257,2.5340715602524053
1237660613971869796,1.3736188227533148e+18,20.39027,18.46214,17.41359,16.99231,16.64016,0.1268318,3.057333e-05,135.5011,12.39256,GALAXY,,3,1.618897,4.453628,0.02100895,-0.0005820076,1.0,35289867358552,1220.0,52723.0,76.0,165.7924055214308,9.326407654796016
1237648702978850975,1.0303686051721646e+18,19.34964,18.44825,18.0441,17.75868,17.66767,0.1378197,6.817995e-06,45.61008,9.156125,GALAXY,STARBURST,3,1.546556,2.950884,-0.01490492,-0.02870989,0.0,68987912192,915.0,52443.0,619.0,211.6366455122319,-1.239203261994176
1237651754559471775,5.968776177102623e+17,22.20344,20.84391,20.28972,20.04974,20.02299,0.06931204,1.307823e-05,119.3239,27.00536,GALAXY,,3,1.360976,5.77894,0.2344166,0.006247481,0.3953823,35255507620368,530.0,52026.0,548.0,208.04768041128617,2.722797740029049
1237658424624873628,1.1226256070840422e+18,18.29318,16.65528,15.89266,15.52295,15.2379,0.02833444,1.881565e-05,55.93137,16.10424,GALAXY,,3,4.696024,11.7629,0.03386493,0.03753566,1.0,52847693660176,997.0,52734.0,376.0,153.80122394321725,7.240039803190808
1237654604788007067,6.485502711856108e+17,19.98832,17.82835,16.73519,16.2764,15.8812,0.1428283,3.071067e-05,225.9492,15.26019,GALAXY,,3,2.841983,9.169814,-0.01397526,0.001670039,1.0,68987912704,576.0,52325.0,116.0,158.0880257268989,3.93470798404382
1237655497600729201,1.0381066928453325e+18,18.89915,17.73348,17.09874,16.69159,16.45965,0.07321034,8.950674e-06,71.48486,18.58043,GALAXY,STARBURST,3,1.538677,3.357582,0.009359862,-0.02823502,0.07675779,34695283272,922.0,52426.0,98.0,226.540863229312,-2.8073156087225195
1237651709429940383,3.3667791016325325e+17,23.21954,23.59915,21.76014,20.82163,20.54263,0.08753174,8.256369e-06,121.8751,22.91712,GALAXY,STARFORMING,3,0.711389,1.251969,0.0219558,-0.02408707,0.0,35255541170448,299.0,51671.0,123.0,205.4512523682595,-1.1121644092417304
1237651754013032570,5.844960215816212e+17,18.29329,16.35271,15.38474,14.93869,14.59346,0.08946707,1.147775e-05,217.1728,37.49407,GALAXY,BROADLINE,3,2.173645,6.997287,-0.00745155,0.04506486,0.9662991,35255507619856,519.0,52283.0,560.0,186.2047530546845,2.551457752914128
1237662474234102336,3.3204105682501243e+18,19.27806,18.22186,17.74853,17.42908,17.25276,0.07072437,1.007451e-05,84.97038,6.832332,GALAXY,STARFORMING,3,3.403566,6.542676,0.02706928,0.006480848,0.0,68988043264,2949.0,54557.0,479.0,249.66159466084184,27.278565521993738
1237653666330378479,6.418410502430659e+17,18.78854,16.91563,15.99518,15.58329,15.2488,0.09338917,1.694679e-05,170.8706,22.86686,GALAXY,AGN,3,2.321171,6.359574,0.02691343,-0.004939772,0.8556469,35253360132624,570.0,52266.0,284.0,144.86745864402764,3.111942141494986
1237658300067872942,1.1204406025514127e+18,19.6131,18.21239,17.56656,17.20339,16.99232,0.1044676,2.316728e-05,45.52777,7.840765,GALAXY,,3,2.717025,5.141248,0.03292508,0.002977111,0.0,68988043520,995.0,52731.0,619.0,151.50326911398034,6.886120216687584
1237663544243585111,4.50528493428566e+17,20.16683,18.55716,17.52756,17.08291,16.72153,0.1230968,3.459002e-05,126.894,10.94755,GALAXY,,3,1.943735,4.599049,0.0193133,0.03994883,1.0,35253360132112,400.0,51820.0,613.0,24.43534116729684,0.8307404560910848
1237674604288475228,5.98004892040194e+17,20.82906,18.76118,17.67619,17.22084,16.87034,0.1343282,2.891436e-05,175.6842,14.77284,GALAXY,,3,1.414899,4.21486,-0.0279484,0.01058155,1.0,217164283904,531.0,52028.0,553.0,210.56866941265827,2.413205510621214
1237651735232250067,5.967508989951611e+17,21.77286,21.47875,20.73303,20.55055,21.90096,0.1176077,3.203375e-05,109.5242,11.52475,GALAXY,,3,2.936866,6.546585,-0.3248264,0.05907093,1.0,175997290942736,530.0,52026.0,87.0,207.82978354656817,1.4074695778293151
1237674650465730728,3.221157087900078e+17,21.50596,19.39524,18.39211,17.94153,17.52605,0.1043577,6.418025e-05,141.7697,5.995459,GALAXY,,3,2.408185,6.445777,-0.002042836,-0.02091221,0.663159,35253360132624,286.0,51999.0,394.0,180.43112093250596,0.1831349144346155
1237658491737866316,1.3759096559008748e+18,19.7161,17.79108,16.87634,16.46153,16.16507,0.06949151,2.611536e-05,121.2171,14.19149,GALAXY,,3,1.927838,5.703709,0.008364817,-0.02107477,1.0,79792574536,1222.0,52763.0,218.0,169.30430294872517,8.860193651906332
1237655498131767592,1.0313521172326912e+18,24.85168,22.58886,21.89933,21.09604,20.43971,0.1489334,3.525694e-05,186.3023,12.06765,GALAXY,,6,0.6277623,1.209888,0.0480645,-0.008297076,0.0,105622137864464,916.0,52378.0,101.0,213.3259153168735,-2.80659021293982
1237660615585890474,1.3782010381667144e+18,20.50395,18.73638,17.78029,17.38295,17.09023,0.137311,3.433082e-05,131.6706,9.097073,GALAXY,,3,1.389397,3.925184,-0.03248177,-0.01834351,1.0,72057663025975808,1224.0,52765.0,362.0,173.59036655459977,10.965129997856076
1237660584981102636,1.3917819306802156e+18,17.88513,16.00823,15.12579,14.72892,14.44151,0.0795532,1.148431e-05,201.535,38.90236,GALAXY,,3,2.658034,8.914907,-0.00188753,0.003968421,1.0,35253360136208,1236.0,52751.0,617.0,152.136918020601,9.058325074390863
1237649962452058172,5.135849370356552e+17,20.41001,18.73925,17.72866,17.25101,16.86702,0.1448276,9.721788e-06,152.9428,13.14729,GALAXY,STARFORMING,3,1.754375,4.853049,-0.002728775,0.005397182,1.0,35253360136208,456.0,51910.0,635.0,42.8783070333399,-7.923274778889489
1237650761324232857,3.816998880160256e+17,20.03062,18.81333,18.15679,17.8025,17.60026,0.09712662,1.629147e-05,115.9903,8.198421,GALAXY,,3,1.992286,5.50026,0.01225284,0.01438647,0.3616569,35253360136208,339.0,51692.0,72.0,197.0010163883587,-2.675501707768428
1237658492276899975,1.3781556833120686e+18,20.50039,18.63195,17.66284,17.23465,16.90157,0.1075427,3.896613e-05,184.6674,12.07334,GALAXY,,3,1.376523,4.170515,-0.003106145,-0.02325452,1.0,68988043776,1224.0,52765.0,197.0,174.31101129717806,9.585347463494976
1237651755075829859,5.6985107207660544e+17,20.77909,18.53059,17.51725,17.07105,16.73057,0.1073993,2.415382e-05,144.5499,15.99527,GALAXY,,3,1.415497,4.264027,-0.02092868,-0.008556016,1.0,68987912960,506.0,52022.0,530.0,161.0989238820125,3.2468151196067936
1237651736308875545,6.001252996439347e+17,19.76303,17.98154,17.1552,16.76964,16.4615,0.05451456,1.947636e-05,82.06835,17.22703,GALAXY,,3,1.745926,5.034951,-0.03762405,0.02029846,1.0,35255507619856,533.0,51994.0,75.0,214.36320796845956,1.988467296931556
1237651753458860239,5.405647546834227e+17,19.48517,17.5942,16.55817,16.09089,15.67843,0.09394599,2.668272e-05,83.92238,14.48305,GALAXY,,3,3.629234,7.719844,-0.02377924,-0.002392732,0.8097642,35259802583312,480.0,51989.0,483.0,146.71994603480417,1.706172101229692
1237651752920940732,5.360496156365558e+17,25.07244,23.06279,21.72195,20.35863,19.69143,0.05104952,8.741174e-06,117.9221,37.51836,GALAXY,,6,0.6022813,1.142915,-0.02879466,0.02071992,0.0,105622137868560,476.0,52314.0,441.0,144.21587979039666,1.1233500376883636
1237665126930055238,2.361073186113612e+18,15.57989,13.68766,12.84048,12.42579,12.1506,0.03174671,1.08879e-05,306.2274,47.8326,GALAXY,,3,8.047602,28.23451,0.006558139,-0.0271394,1.0,35253360136208,2097.0,53491.0,222.0,176.05821228027344,33.5145149230957
1237659324953854088,1.317332898935761e+18,16.14602,14.22378,13.41451,13.01193,12.76541,0.03825323,1.018109e-05,243.5052,42.20465,GALAXY,,3,5.793421,19.36442,-0.03609573,0.001420751,1.0,35253360136208,1170.0,52756.0,109.0,242.717529296875,41.88582229614258
1237657595686354984,1.0043909926079959e+18,16.8464,14.85737,13.91166,13.44197,13.11412,0.0304231,8.722934e-06,198.8206,48.92465,GALAXY,,3,4.831148,16.68953,0.01153721,-0.005070526,1.0,35253360136208,892.0,52378.0,321.0,122.2474594116211,36.6875114440918
1237659327105401022,9.221829826204406e+17,16.54706,14.63375,13.78955,13.38269,13.10784,0.03220364,1.075288e-05,207.8371,39.41863,GALAXY,,3,6.356598,21.18626,-0.002506413,0.004052497,1.0,35255507619856,819.0,52409.0,258.0,252.0730133056641,35.9001350402832
1237651538169823302,5.494870154066268e+17,18.07575,26.36184,25.0472,22.61382,22.40034,0.04109709,9.143503e-06,267.6942,56.47477,GALAXY,BROADLINE,3,-9999.0,-9999.0,-0.05494525,6.254414e-07,0.0,316728336847120,488.0,51914.0,174.0,154.97007751464844,63.95151519775391
1237664294757793847,2.350923319433259e+18,24.63465,24.18564,21.51431,21.10658,20.68174,0.07229631,1.716136e-05,247.9356,28.43279,GALAXY,,6,0.5205799,0.9415169,0.07523347,0.03716829,0.0,105622138917136,2088.0,53493.0,161.0,197.7859344482422,39.22685241699219
1237667141792497683,2.5750837822016983e+18,24.512,22.97752,21.85117,20.35852,19.9578,0.03806714,8.019795e-06,200.6468,48.96209,GALAXY,,6,0.6335728,1.16049,0.03667067,0.03961229,1.0,246359626223888,2287.0,53705.0,548.0,138.31716918945312,23.089984893798828
1237651190285402240,5.055571275955835e+17,16.65803,14.81253,13.99287,13.5877,13.31879,0.03016312,9.641932e-06,183.0334,40.29523,GALAXY,,3,7.782259,26.42182,-0.02365148,-0.006362992,1.0,35219001446416,449.0,51900.0,102.0,135.29342651367188,53.22011566162109
1237665428633944183,2.3949062645859226e+18,16.24072,14.93233,14.30572,14.02197,13.78858,0.03486151,9.077402e-06,130.7804,46.67053,GALAXY,AGN,3,2.598239,10.0062,-0.07283183,0.02653965,1.0,35255507619856,2127.0,53859.0,426.0,213.5632476806641,26.747621536254883
1237651250958958661,6.710855873855754e+17,16.68457,14.87356,14.11847,13.73007,13.40919,0.03463475,9.752145e-06,134.6156,38.08953,GALAXY,AGN BROADLINE,3,3.810044,11.56289,0.0005453657,-0.009260715,0.7767069,35255507619856,596.0,52370.0,179.0,168.5345916748047,63.93460464477539
1237654880211042320,6.699544589768069e+17,17.49921,15.45886,14.48789,14.02999,13.67688,0.04770718,1.40107e-05,218.1519,34.984,GALAXY,BROADLINE,3,5.980022,20.15303,-0.0002514897,-0.009867157,1.0,35253360136208,595.0,52023.0,160.0,239.78973388671875,2.799580335617065
1237657855533973531,9.896883229032714e+17,16.42791,14.85502,14.17901,13.86072,13.61362,0.0322763,8.270013e-06,119.2891,53.38216,GALAXY,STARFORMING,3,2.711567,8.951422,-0.01980071,0.008753008,1.0,35253360136208,879.0,52365.0,81.0,172.15611267089844,50.827423095703125
1237662196148797622,1.5561388590524273e+18,16.94227,15.02464,14.17893,13.77926,13.48694,0.03156083,1.035511e-05,180.2804,36.40081,GALAXY,BROADLINE,3,5.618834,17.11341,0.005665394,0.01047464,1.0,35253360136208,1382.0,53115.0,528.0,219.78330993652344,38.13423156738281
1237664853641986090,2.0695371278503383e+18,16.78584,15.06361,14.29634,13.91473,13.64007,0.03495745,7.41911e-06,121.5708,43.34492,GALAXY,,3,4.397369,15.11105,-0.004858407,-0.01021248,1.0,35253360136208,1838.0,53467.0,484.0,209.72711181640625,35.255558013916016
1237662697029632020,2.0739560656527954e+18,16.7616,14.99058,14.25785,13.9196,13.64841,0.03189456,6.846091e-06,112.0304,44.41735,GALAXY,,3,3.494482,11.73981,-0.007621117,0.0066777,1.0,35253360136208,1842.0,53501.0,176.0,220.380859375,31.65062713623047
1237658299536244850,1.1272014985271972e+18,17.30294,15.26135,14.35156,13.95686,13.61975,0.05236146,1.291431e-05,203.6284,32.74009,GALAXY,,3,6.24103,18.77157,-0.01384931,-0.002469621,0.9733571,35287719874576,1001.0,52670.0,639.0,163.60887145996094,7.142726898193359
1237665025436745742,2.3644811261284454e+18,17.15868,15.22088,14.41061,14.00252,13.69079,0.03417725,9.506647e-06,217.395,42.09771,GALAXY,BROADLINE,3,3.213351,10.71631,0.04359728,-0.03607559,1.0,35253360136720,2100.0,53713.0,332.0,170.5308074951172,34.36634063720703
1237659119333474693,1.1890792657364193e+18,25.22935,23.51527,23.78973,23.26591,22.55755,0.06742316,1.51997e-05,258.1036,32.70174,GALAXY,,6,0.5625796,0.8807315,-0.08054169,0.03381132,1.0,457465859281168,1056.0,52764.0,469.0,242.8076629638672,36.97342300415039
1237661872946479130,1.5132491040571003e+18,17.40937,15.4265,14.53037,14.12367,13.82173,0.05414302,1.578484e-05,272.7358,34.69958,GALAXY,,3,5.006132,17.15209,-0.03816459,0.02281934,1.0,35255507619856,1344.0,52792.0,144.0,204.12716674804688,43.40481948852539
1237665428107755690,2.4433359037671936e+18,17.2323,15.3799,14.52836,14.12428,13.80387,0.03281258,8.832595e-06,159.4132,43.15091,GALAXY,BROADLINE,3,5.114175,16.58738,0.005984721,-0.008198258,1.0,35255507619856,2170.0,53875.0,484.0,238.378662109375,18.357986450195312
1237657611798839602,1.0212547521151242e+18,17.50973,15.47603,14.56244,14.13361,13.79729,0.07392715,1.805119e-05,320.0399,33.69407,GALAXY,BROADLINE,3,5.705845,20.61228,-0.069748,-0.0007046887,1.0,35253360136208,907.0,52373.0,231.0,162.94747924804688,55.385650634765625
1237655108368662686,8.658800514034831e+17,17.28822,15.36835,14.47997,14.06043,13.76994,0.04689488,9.040028e-06,203.3835,47.27395,GALAXY,,3,4.437488,14.80821,0.006948302,-0.009411264,1.0,1161153266979344,769.0,54530.0,229.0,146.9990234375,53.81216430664063
1237658203425275975,1.0583470567388877e+18,17.3393,15.39608,14.52093,14.1095,13.76147,0.04715077,1.219788e-05,223.6235,35.18092,GALAXY,,3,4.057552,13.94973,-0.001612104,-0.01532574,1.0,35253360136208,940.0,52670.0,4.0,145.4798126220703,41.40936279296875
1237665428093665307,2.2710143874205225e+18,17.07338,15.28328,14.51665,14.12799,13.84837,0.03652652,8.011596e-06,164.781,43.004,GALAXY,,3,2.151919,6.897099,0.01301427,0.001040758,1.0,35253360136208,2017.0,53474.0,270.0,204.88504028320312,27.928680419921875
1237658919070466086,1.1710926291908956e+18,25.13646,22.07039,22.92148,22.467,22.52468,0.03811751,9.946922e-06,127.4254,35.67165,GALAXY,STARFORMING BROADLINE,6,0.6815237,1.168125,0.04414774,-0.06741738,1.0,387097114579216,1040.0,52722.0,570.0,199.88134765625,55.29734420776367
1237664888001003615,2.0875509782649508e+18,17.47602,15.53332,14.66697,14.2373,13.89363,0.03552411,1.021394e-05,183.648,40.13715,GALAXY,BROADLINE,3,3.500713,11.62415,0.0160243,-0.008437329,1.0,52845546180624,1854.0,53566.0,482.0,246.3952178955078,20.544363021850582
1237662714747551853,2.071786728724654e+18,17.23397,15.37933,14.56611,14.20133,13.87941,0.03408947,9.74296e-06,149.6694,37.31374,GALAXY,,3,4.58901,14.27885,-0.03898962,0.03031225,1.0,35253360136208,1840.0,53472.0,476.0,215.69659423828125,33.712547302246094
1237663531334565915,2.0076068591789937e+18,17.36497,15.518,14.65072,14.23008,13.91493,0.04403698,9.9889e-06,141.1418,34.02304,GALAXY,,3,5.909488,17.88887,-0.00247584,0.008998889,1.0,35253360136208,1783.0,53386.0,463.0,126.8164520263672,56.336891174316406
1237662340551868754,1.7733047813857874e+18,17.76298,15.81125,14.85274,14.39033,14.04028,0.0634565,1.375356e-05,275.341,37.87981,GALAXY,,3,4.506488,15.67037,0.002263763,0.01894688,1.0,35253360136464,1575.0,53493.0,45.0,244.9642028808593,24.579790115356445
1237659119334785358,1.1901226982110925e+18,17.32616,15.4606,14.61791,14.18932,13.86071,0.0331699,1.023536e-05,167.1201,39.74868,GALAXY,,3,3.02346,8.855111,-0.02142324,-0.01403197,0.871245,35253360136208,1057.0,52522.0,169.0,245.2509002685547,34.76407623291016
1237651212824739903,3.997252832523981e+17,16.74676,15.40474,14.70803,14.33133,14.03456,0.03157329,1.284685e-05,89.46272,42.93646,GALAXY,STARFORMING,3,3.246383,9.783956,-0.02063685,0.0003060052,0.9230978,35253360136208,355.0,51788.0,112.0,259.7332458496094,57.371864318847656
1237661125085298785,1.796986329398012e+18,17.32695,15.38166,14.52145,14.10941,13.75833,0.04050786,1.192334e-05,248.0148,37.75627,GALAXY,,3,3.660064,11.32115,-0.0003758935,-0.002180482,1.0,35253360136720,1596.0,52998.0,182.0,149.34059143066406,36.565616607666016
1237661852005695725,1.542625036093909e+18,17.51784,15.52297,14.61515,14.1546,13.83951,0.0658507,1.385401e-05,267.353,36.46212,GALAXY,,3,4.278076,14.18247,-0.04285799,-0.009111494,1.0,52847693664272,1370.0,53090.0,517.0,183.152084350586,45.62519836425781
1237659329773895721,1.3151047382026424e+18,17.67541,15.62197,14.69901,14.24227,13.93813,0.06526043,1.435296e-05,248.072,32.61753,GALAXY,,3,5.563992,19.43667,-0.02070772,0.005049509,1.0,35253360136208,1168.0,52731.0,195.0,236.65284729003903,46.53299331665039
1237661851466399904,1.539236066261756e+18,17.59625,15.62201,14.73196,14.28128,13.96634,0.06931644,1.539954e-05,234.5852,31.20792,GALAXY,,3,4.832239,16.49026,-0.001761627,-0.01266279,1.0,35253360136464,1367.0,53083.0,476.0,175.18960571289062,44.93329620361328
1237657628453896293,9.919359995986842e+17,17.08183,15.35954,14.58729,14.21719,13.91911,0.031402,1.079897e-05,88.3485,31.37269,GALAXY,,3,4.101106,10.83469,-0.01025486,0.0038495,0.5718784,35253360136208,881.0,52368.0,66.0,179.22698974609375,51.530086517333984
1237661463842324604,1.5830837618708582e+18,22.70769,23.93555,24.04279,23.25033,22.61494,0.05194815,1.287568e-05,187.1689,33.3071,GALAXY,,6,0.6672595,1.175217,0.04664872,0.0296086,1.0,316728370401552,1406.0,52876.0,249.0,242.7583465576172,29.52466011047364
1237661874016682110,1.5460087826754048e+18,17.60255,15.69447,14.79901,14.40412,14.10454,0.06206792,1.124054e-05,197.4415,35.04468,GALAXY,BROADLINE,3,3.812309,13.66534,-0.04026087,0.01055244,1.0,35253360136208,1373.0,53063.0,539.0,193.2030029296875,45.74267959594727
1237657591394992271,1.144030075239295e+18,17.54493,15.60834,14.71156,14.27097,13.94313,0.05247819,1.689325e-05,279.3359,34.01074,GALAXY,AGN BROADLINE,3,3.999879,12.39964,-0.03986449,0.003058215,1.0,35253360136208,1016.0,52759.0,421.0,176.38763427734375,55.40008163452149
1237667736652349519,2.820407094002346e+18,17.56137,15.64092,14.70883,14.27914,13.95939,0.05031053,1.309202e-05,194.1372,31.15797,GALAXY,,3,5.161287,16.39981,-0.005700666,-0.001350893,1.0,35253360136464,2505.0,53856.0,101.0,175.00494384765625,23.338930130004883
1237667253477900443,2.510843717414316e+18,17.6158,15.63907,14.71756,14.28677,13.95583,0.0568797,1.337071e-05,228.3783,32.7442,GALAXY,BROADLINE,3,4.593509,15.3316,-0.01684375,-0.0003912273,1.0,35253360136208,2230.0,53799.0,316.0,182.2122344970703,29.381208419799805
1237655112115486734,7.128216695042478e+17,17.56956,15.74313,14.93101,14.53642,14.23163,0.03458852,7.54813e-06,124.3242,45.20961,GALAXY,,3,4.129809,13.32377,0.004250211,-0.005352867,1.0,35253360136208,633.0,52079.0,462.0,254.6853485107422,39.78297805786133
1237665129075703987,2.376784382238157e+18,17.30476,15.45544,14.61528,14.20134,13.91436,0.04084451,1.021536e-05,113.8638,33.05769,GALAXY,,3,4.507358,11.9098,0.005900494,-0.002406793,0.8586014,35255507619860,2111.0,53467.0,35.0,170.83474731445312,34.66117858886719
1237664870284722219,1.4322703508544164e+18,17.17958,15.46585,14.74588,14.39189,14.13928,0.04349024,7.777598e-06,142.5263,50.09026,GALAXY,,3,2.584302,8.106604,-3.105211e-06,0.01627668,1.0,35255507619856,1272.0,52989.0,457.0,136.2305908203125,33.95615768432617
1237651311070019915,3.940806638059131e+17,17.87675,15.81628,14.86357,14.40286,14.08456,0.08001013,1.475027e-05,274.1628,37.37415,GALAXY,,3,5.585286,17.42389,0.006092121,0.0207596,1.0,35253360136464,350.0,51691.0,57.0,258.7878723144531,64.04820251464844
1237665226241409079,2.3892121740955095e+18,17.42573,15.62585,14.81485,14.41151,14.10923,0.04392099,9.818818e-06,171.0658,41.61302,GALAXY,,3,3.58525,11.67725,0.02100119,-0.009610236,1.0,35253360136208,2122.0,54178.0,191.0,210.62559509277344,29.36931610107422
1237661872934813803,1.5347481341717647e+18,22.63759,22.72955,22.93853,23.11983,22.6905,0.07559286,1.460804e-05,261.61,32.64705,GALAXY,BROADLINE,6,0.9239,1.573788,0.05197809,-0.09730823,1.0,527834602934544,1363.0,53053.0,533.0,167.05918884277344,43.62483596801758
1237662503758790871,1.5976663142084383e+18,17.62089,15.68737,14.79341,14.37871,14.04303,0.06003019,1.429896e-05,242.6465,32.09127,GALAXY,,3,4.751291,15.23627,-0.02034352,-0.003752752,1.0,35253360136208,1419.0,53144.0,52.0,243.09927368164065,32.07102966308594
1237654652561653831,8.534747732613796e+17,17.90271,15.88628,15.00291,14.55132,14.24204,0.03421365,1.100171e-05,191.9848,40.04418,GALAXY,,3,3.207672,9.453565,-0.02580904,-0.000726627,1.0,35253360136208,758.0,52253.0,155.0,121.45962524414062,37.46004867553711
1237661951348375838,1.9388860158716416e+18,24.49422,23.57787,22.09304,21.46338,20.56052,0.04379219,8.072977e-06,171.5657,48.59761,GALAXY,,6,0.5819327,1.272371,0.05850036,0.09151229,1.0,35253393690896,1722.0,53852.0,314.0,231.7761993408203,9.796199798583984
1237660241924194498,4.6512093689127936e+17,18.20659,16.21289,15.25452,14.78171,14.42832,0.03734762,1.300275e-05,174.7269,31.56954,GALAXY,,3,3.682224,11.31002,-0.01745215,0.01329506,1.0,35253360136208,413.0,51821.0,452.0,49.792701721191406,0.98124498128891
1237665330394759260,2.369027883919239e+18,17.50215,15.61237,14.76549,14.37749,14.07753,0.04498278,8.317608e-06,151.7435,39.82898,GALAXY,,3,3.153247,10.3558,-0.05567402,-0.007219236,1.0,35253360136720,2104.0,53852.0,489.0,199.89697265625,31.65780258178711
1237667254550921387,2.505262320339413e+18,17.74492,15.76927,14.90571,14.46854,14.15356,0.07184453,1.221393e-05,221.8044,36.44874,GALAXY,,3,5.136127,17.24439,0.001804361,0.004952063,1.0,35255507619856,2225.0,53729.0,491.0,180.37228393554688,30.25165367126465
1237667211597185091,2.491791379810773e+18,17.60336,15.70049,14.80863,14.37875,14.0336,0.04728022,1.196998e-05,226.7335,37.30465,GALAXY,,3,3.321399,10.31071,-0.03077154,-0.007252217,0.9709581,35255507619856,2213.0,53792.0,636.0,169.2577667236328,29.09911155700684
1237659131134214289,1.176645987595217e+18,17.82571,15.82081,14.89734,14.47494,14.13447,0.07455496,1.367476e-05,218.6795,31.79356,GALAXY,,3,5.001423,16.49144,0.001879378,-0.004969561,1.0,35253360136208,1045.0,52725.0,293.0,213.71530151367188,50.40232849121094
1237657773930053883,1.0516848409418404e+18,17.94144,15.96767,15.03,14.6197,14.2861,0.05504701,1.413118e-05,201.427,29.27817,GALAXY,,3,4.588581,16.28287,0.004522552,0.004676619,1.0,35255507619856,934.0,52672.0,343.0,130.67613220214844,36.08200454711914
1237660634380370026,1.3679857498398659e+18,17.60298,15.69488,14.80527,14.38116,14.05464,0.04552899,1.278915e-05,197.0473,31.96202,GALAXY,AGN,3,3.72611,11.82738,0.01504592,0.0163995,0.993548,35255507619856,1215.0,52725.0,63.0,144.91094970703125,38.89962768554688
